category,document_id,question,answers,context
7,603496,완주군 악취방지시설 보조금 지원 조례안이 회부된 회의는?,"{'answer_start': 43, 'text': '제194회 완주군의회 임시회 제1차 본회의'}","@제194회 완주군의회(임시회) 제 1 차 본회의회의록@

성원이 되었으므로 제194회 완주군의회 임시회 제1차 본회의 개의를 선포합니다. 먼저 의사담당으로부터 집회요구 및 의안접수사항에 대한 보고가 있겠습니다. 의사담당은 보고하여 주시기 바랍니다.

제194회 임시회 집회요구 및 의안접수사항을 보고 드리겠습니다.

2014년 1월 23일 운영위원회 정성모 위원장 외 4인의 의원으로부터 임시회 집회요구가 있어 지방자치법 제45조 제2항 및 제3항의 규정에 의하여 집회공고를 하고, 오늘 집회를 갖게 되었습니다.

다음은 의안접수 및 회부사항입니다.

군 관리계획(자연취락지구) 결정(변경) 의회의견 청취안, 완주군 교육통합 지원센터 민간위탁 동의안, 완주군 악취방지시설 보조금 지원 조례안, 완주군 계획 조례 일부개정 조례안, 완주군 재난현장 통합지휘소 설치ㆍ운영 조례안, 군 계획시설 결정(변경) 의회의견 청취안 등 총 6건의 의안을 접수하여 해당 상임위원회로 회부하였습니다. 이상으로 보고를 마치겠습니다.
"
2,603496,정성모 위원장 외 4인의 의원이 임시회 집회를 요구한 날짜는?,"{'answer_start': 178, 'text': '2014년 1월 23일'}","@제194회 완주군의회(임시회) 제 1 차 본회의회의록@

성원이 되었으므로 제194회 완주군의회 임시회 제1차 본회의 개의를 선포합니다. 먼저 의사담당으로부터 집회요구 및 의안접수사항에 대한 보고가 있겠습니다. 의사담당은 보고하여 주시기 바랍니다.

제194회 임시회 집회요구 및 의안접수사항을 보고 드리겠습니다.

2014년 1월 23일 운영위원회 정성모 위원장 외 4인의 의원으로부터 임시회 집회요구가 있어 지방자치법 제45조 제2항 및 제3항의 규정에 의하여 집회공고를 하고, 오늘 집회를 갖게 되었습니다.

다음은 의안접수 및 회부사항입니다.

군 관리계획(자연취락지구) 결정(변경) 의회의견 청취안, 완주군 교육통합 지원센터 민간위탁 동의안, 완주군 악취방지시설 보조금 지원 조례안, 완주군 계획 조례 일부개정 조례안, 완주군 재난현장 통합지휘소 설치ㆍ운영 조례안, 군 계획시설 결정(변경) 의회의견 청취안 등 총 6건의 의안을 접수하여 해당 상임위원회로 회부하였습니다. 이상으로 보고를 마치겠습니다.
"
3,604292,제124회 전라북도 완주군의회 의사 당담자는 누구야?,"{'answer_start': 0, 'text': '@'}","@제124회 전라북도 완주군의회 (임시회) 제1호 본 회 의 회 의 록@

좌석을 정돈하여 주시기 바랍니다. 성원이 되었으므로 제124회 완주군의회 임시회 제1차 본회의 개의를 선포합니다. 먼저 의사담당으로부터 보고가 있겠습니다. 의사담당은 보고하여 주시기 바랍니다.

의안 접수 사항을 보고 드리겠습니다. 2005년 11월 14일 완주군수로부터 완주군 지방공무원복무 조례 일부개정조례안, 완주군체육시설관리운영조례 일부개정조례안, 완주군 청소년상담센터 설치 운영조례안, 완주군 청소년수련관 설치 운영 조례안, 완주군 장기미집행 도시계획시설 대지보상 특별회계 운영조례안이 제출되어 각 상임위원회로 회부하였습니다. 또한 2005년 11월 2일 운영위원회 남준우 위원장 외 3인으로부터 행정사무감사 특별위원회 구성과 행정사무감사 계획서 작성 등 본 안건을 처리하기 위한 집회요구가 있어 11월 15일 집회 공고하여 오늘 개회하게 되었습니다. 이상으로 보고를 마치겠습니다.
"
1,604294,제124회 완주군의회 임시회 회기결정 기간은?,"{'answer_start': 134, 'text': '11월 21일부터 11월 25일까지 5일간'}","@제124회 전라북도 완주군의회 (임시회) 제1호 본 회 의 회 의 록@

의사일정 제1항 제124회완주군의회임시회회기결정의 건을 상정합니다. 제124회완주군의회임시회회기결정의 건에 대하여는 운영위원회 남준우 위원장 외 3인이 발의 한대로 11월 21일부터 11월 25일까지 5일간으로 결정하고자 합니다. 의원 여러분 이의 없으십니까?

(『없습니다』하는 의원 있음)

이의가 없으므로 가결되었음을 선포합니다.

이번 회기중의 의사일정은 배부해 드린 유인물을 참고하여 주시기 바랍니다.
"
7,603501,이인숙 의원이 회의록 서명의원으로 선출된 회의는?,"{'answer_start': 49, 'text': '제238회 완주군의회 임시회'}","@제238회 완주군의회(임시회) 제1차 본 회 의 회 의 록@

다음은 의사일정 제2항 제238회 완주군의회 임시회 회의록 서명의원 선출의 건을 상정합니다.

회의록 서명의원으로 이인숙 의원님과 소완섭 의원님을 선출하고자 하는데 의원 여러분 이의 있습니까?

(“없습니다” 하는 의원 있음)

이의가 없으므로 가결되었음을 선포합니다. 그럼 두 분 의원님들께서는 본 회기동안 수고하여 주시기 바랍니다.
"
6,603501,제238회 완주군의회의 회의록 서명인원이 몇명이지?,"{'answer_start': 190, 'text': '두 분'}","@제238회 완주군의회(임시회) 제1차 본 회 의 회 의 록@

다음은 의사일정 제2항 제238회 완주군의회 임시회 회의록 서명의원 선출의 건을 상정합니다.

회의록 서명의원으로 이인숙 의원님과 소완섭 의원님을 선출하고자 하는데 의원 여러분 이의 있습니까?

(“없습니다” 하는 의원 있음)

이의가 없으므로 가결되었음을 선포합니다. 그럼 두 분 의원님들께서는 본 회기동안 수고하여 주시기 바랍니다.
"
5,603528,제109회 완주군의회 임시회 제1차 본회의를 개회한 이유는?,"{'answer_start': 322, 'text': '2004년도 주요 업무보고 청취 등 본 안건을 처리하기 위한 집회 요구'}","@제109회 전라북도 완주군의회 (임시회) 제1호 본 회 의 회 의 록@

좌석을 정돈하여 주시기 바랍니다. 성원이 되었으므로 제109회 완주군의회 임시회 제1차 본회의 개의를 선포합니다. 먼저 의사담당으로부터 보고가 있겠습니다. 의사담당은 보고하여 주시기 바랍니다.

의안접수 사항을 보고 드리겠습니다. 2004년 2월 17일 김호성의원외 9인으로부터 완주군의회의원의정활동비 등 지급에 관한 조례중 개정 조례안과 2월 20일 완주군수로부터 완주군계획시설결정의견청취안이 제출되어 각 상임위원회로 회부하였으며, 또한 2004년 2월 17일 운영위원회 조정석위원장외 4인으로부터 2004년도 주요 업무보고 청취 등 본 안건을 처리하기 위한 집회 요구가 있어 2월 17일 집회 공고하여 오늘 개회하게 되었습니다.

이상으로 보고를 마치겠습니다.
"
7,603528,운영위원회 조정석위원장외 4인이 요구한 회의는?,"{'answer_start': 71, 'text': '제109회 완주군의회 임시회 제1차 본회의'}","@제109회 전라북도 완주군의회 (임시회) 제1호 본 회 의 회 의 록@

좌석을 정돈하여 주시기 바랍니다. 성원이 되었으므로 제109회 완주군의회 임시회 제1차 본회의 개의를 선포합니다. 먼저 의사담당으로부터 보고가 있겠습니다. 의사담당은 보고하여 주시기 바랍니다.

의안접수 사항을 보고 드리겠습니다. 2004년 2월 17일 김호성의원외 9인으로부터 완주군의회의원의정활동비 등 지급에 관한 조례중 개정 조례안과 2월 20일 완주군수로부터 완주군계획시설결정의견청취안이 제출되어 각 상임위원회로 회부하였으며, 또한 2004년 2월 17일 운영위원회 조정석위원장외 4인으로부터 2004년도 주요 업무보고 청취 등 본 안건을 처리하기 위한 집회 요구가 있어 2월 17일 집회 공고하여 오늘 개회하게 되었습니다.

이상으로 보고를 마치겠습니다.
"
2,603528,제109회 완주군의회 임시회 제2차 본회의는 언제야?,"{'answer_start': 0, 'text': '@'}","@제109회 전라북도 완주군의회 (임시회) 제1호 본 회 의 회 의 록@

좌석을 정돈하여 주시기 바랍니다. 성원이 되었으므로 제109회 완주군의회 임시회 제1차 본회의 개의를 선포합니다. 먼저 의사담당으로부터 보고가 있겠습니다. 의사담당은 보고하여 주시기 바랍니다.

의안접수 사항을 보고 드리겠습니다. 2004년 2월 17일 김호성의원외 9인으로부터 완주군의회의원의정활동비 등 지급에 관한 조례중 개정 조례안과 2월 20일 완주군수로부터 완주군계획시설결정의견청취안이 제출되어 각 상임위원회로 회부하였으며, 또한 2004년 2월 17일 운영위원회 조정석위원장외 4인으로부터 2004년도 주요 업무보고 청취 등 본 안건을 처리하기 위한 집회 요구가 있어 2월 17일 집회 공고하여 오늘 개회하게 되었습니다.

이상으로 보고를 마치겠습니다.
"
4,604253,제155회 전라북도 완주군의회에서 자치행정위원회 위원으로 새로 보임된 사람은 누구야?,"{'answer_start': 291, 'text': '박종관 위원'}","@제155회 전라북도 완주군의회(임시회) 제1호 본 회 의 회 의 록@

다음은 의사일정 제3항 상임위원회 위원 사임 및 보임의 건을 상정합니다. 2008년 7월 2일 제145회 임시회 제1차 본회의에서 지방자치법 제56조 제3항 및 완주군의회 위원회 조례 제9조 제1항의 규정에 의하여 산업건설위원회 위원에 선임된 박종관 위원님께서 원활한 의회 운영과 의정활동을 위해 산업건설위원회에서 사임을 하는 것으로 여러 의원님들과 협의가 되었습니다. 따라서 산업건설위원회 박종관 위원님을 사임 처리하고, 자치행정위원회 위원으로 박종관 위원님을 새로 보임코자 하는데 의원 여러분 이의 없으십니까?

(『없습니다』하는 의원 있음)

이의가 없으므로 가결되었음을 선포합니다.
"
6,603530,제109회 완주군의회 임시회 회의록 서명의원은 몇 명이야?,"{'answer_start': 217, 'text': '두분'}","@제109회 전라북도 완주군의회 (임시회) 제1호 본 회 의 회 의 록@

다음은 지방자치법 제64조 제2항과 회의규칙 제46조 제1항의 규정에 의하여 제109회 완주군의회 임시회 회의록에 서명하실 의원님을 선임하고자 합니다. 이번 임시회 회의록에 서명하실 의원님은 박종관 의원님과 홍의환 의원님을 선임하고자 하는데 의원 여러분 이의 없으십니까?

(『없습니다』하는 의원 있음)

그러면 두분 의원님이 회의록 서명의원으로 선임되었음을 선포합니다.

두 분 의원님께서는 본 회기동안 수고하여 주시기 바랍니다.

다음은 완주군의회 회의규칙 제34조의 2 규정에 의하여 5분 자유발언을 신청하신 의원님이 있어 발언의 기회를 드리도록 하겠습니다.

이용칠의원님 나오셔서 발언하여 주시기 바랍니다.
"
